Team1Goal,Team1Los,Team1Yellow,Team1Red,Team1WinRate,Team1PinRate,Team1LosRate,Team1MatchCount,Team2Goal,Team2Los,Team2Yellows,Team2Reds,Team2WinRate,Team2PinRate,Team2LosRate,Team2MatchCount,3,1,0,AllResult
1.157,1.02,2.005,0.038,0.334,0.405,0.261,68,1.206,1.242,1.963,0.163,0.253,0.392,0.354,64,0,1,0,1
2.033,1.057,1.655,0.063,0.626,0.166,0.209,112,0.869,1.45,2.112,0.122,0.247,0.228,0.525,77,1,0,0,3
2.217,1.266,1.735,0.043,0.591,0.168,0.241,111,2.868,0.801,1.422,0.078,0.777,0.13,0.093,113,0,0,1,0
1.193,0.872,2.088,0.121,0.478,0.219,0.304,78,1.22,1.132,2.026,0.178,0.366,0.291,0.343,70,1,0,0,3
2.049,0.961,1.847,0.042,0.659,0.167,0.174,99,0.841,1.646,1.843,0.072,0.267,0.202,0.53,52,1,0,0,3
1.82,1.398,2.378,0.103,0.482,0.205,0.313,96,2.641,0.851,1.87,0.059,0.732,0.146,0.122,125,0,1,0,1
1.795,1.12,1.679,0.088,0.552,0.184,0.264,72,1.196,2.267,1.37,0.145,0.218,0.086,0.696,18,1,0,0,3
0.782,1.278,2.156,0.098,0.272,0.329,0.398,40,1.13,1.214,1.932,0.082,0.35,0.223,0.426,85,1,0,0,3
1.34,0.842,1.837,0.075,0.501,0.306,0.193,134,1.478,1.242,2.218,0.072,0.398,0.3,0.302,110,0,1,0,1
1.111,1.272,2.645,0.117,0.295,0.292,0.413,84,1.34,1.193,1.748,0.13,0.365,0.301,0.334,129,0,0,1,0
1.235,1.061,2.225,0.105,0.394,0.302,0.304,97,1.026,1.251,2.189,0.064,0.359,0.322,0.319,48,0,0,1,0
1.37,0.88,1.964,0.093,0.492,0.228,0.28,113,1.114,1.329,2.32,0.1,0.269,0.279,0.452,39,0,1,0,1
1.143,1.261,2.087,0.168,0.348,0.258,0.394,118,1.33,1.445,2.564,0.159,0.309,0.27,0.422,83,0,0,1,0
1.039,1.388,2.582,0.154,0.249,0.346,0.405,77,1.767,0.98,2.277,0.064,0.555,0.216,0.229,84,0,0,1,0
1.444,1.075,2.236,0.087,0.448,0.272,0.28,110,1.764,1.263,2.328,0.098,0.555,0.211,0.233,123,0,0,1,0
1.05,1.449,1.769,0.022,0.246,0.275,0.479,77,1.239,1.434,1.755,0.086,0.351,0.227,0.422,85,0,0,1,0
2.103,1.292,2.12,0.107,0.605,0.176,0.219,94,1.655,1.462,2.213,0.158,0.405,0.245,0.35,74,0,1,0,1
1.335,1.765,1.659,0.08,0.3,0.246,0.455,62,1.513,1.271,1.279,0.022,0.449,0.262,0.29,68,1,0,0,3
1.099,1.557,1.654,0.064,0.311,0.112,0.577,28,1.721,1.45,1.183,0.117,0.42,0.329,0.251,32,0,0,1,0
1.596,1.212,1.229,0.052,0.525,0.181,0.295,69,1.741,1.175,1.24,0.07,0.472,0.351,0.177,67,0,1,0,1
0.875,1.498,1.045,0.017,0.364,0.196,0.44,29,1.798,0.94,0.94,0.036,0.549,0.225,0.226,87,1,0,0,3
1.268,1.722,1.566,0.09,0.363,0.088,0.549,34,1.45,1.385,1.061,0.06,0.377,0.224,0.399,67,0,0,1,0
1.517,1.203,1.123,0.032,0.433,0.221,0.346,64,1.392,1.583,1.21,0.065,0.335,0.246,0.419,65,0,1,0,1
1.364,1.486,1.573,0.07,0.307,0.28,0.413,27,1.594,1.481,1.26,0.019,0.404,0.197,0.399,67,1,0,0,3
1.111,1.862,1.627,0.153,0.234,0.2,0.566,63,1.454,1.54,1.234,0.083,0.323,0.276,0.401,67,1,0,0,3
1.677,1.273,1.722,0.043,0.52,0.219,0.261,83,1.076,1.903,2.166,0.141,0.211,0.277,0.512,56,1,0,0,3
0.97,1.338,1.646,0.078,0.404,0.214,0.382,81,2.326,0.919,1.661,0.073,0.66,0.209,0.131,120,0,0,1,0
1.616,1.097,1.83,0.097,0.477,0.323,0.199,105,1.162,1.527,1.675,0.109,0.338,0.212,0.45,87,1,0,0,3
1.072,1.024,2.275,0.102,0.434,0.265,0.301,81,0.993,1.554,1.775,0.085,0.262,0.191,0.547,61,0,1,0,1
1.552,1.268,1.385,0.079,0.384,0.259,0.357,80,1.14,1.576,1.629,0.165,0.344,0.184,0.472,72,1,0,0,3
1.797,1.371,1.898,0.151,0.485,0.229,0.286,94,1.228,2.085,2.38,0.117,0.25,0.172,0.578,87,0,1,0,1
1.511,1.465,1.835,0.148,0.414,0.143,0.442,71,2.394,0.935,1.225,0.025,0.708,0.162,0.13,118,0,0,1,0
1.488,1.261,2.192,0.104,0.395,0.354,0.251,48,1.909,1.009,2.395,0.267,0.541,0.255,0.203,78,0,0,1,0
1.068,1.584,1.921,0.125,0.33,0.173,0.497,75,1.647,1.326,2.18,0.026,0.395,0.331,0.275,70,1,0,0,3
1.066,1.111,1.499,0.031,0.363,0.27,0.367,87,1.956,1.148,1.506,0.051,0.598,0.174,0.228,118,0,0,1,0
1.654,1.126,1.949,0.186,0.477,0.232,0.291,100,1.577,1.614,2.148,0.115,0.314,0.404,0.283,84,0,1,0,1
0.98,1.653,2.199,0.143,0.207,0.229,0.564,79,2.128,1.018,1.416,0.087,0.671,0.164,0.165,104,0,1,0,1
1.258,1.654,2.217,0.11,0.284,0.169,0.548,78,2.352,1.022,1.577,0.051,0.706,0.13,0.164,95,0,0,1,0
1.389,1.423,1.598,0.092,0.4,0.227,0.373,98,2.275,1.18,1.851,0.092,0.553,0.211,0.236,104,0,0,1,0
1.099,1.148,1.077,0.026,0.368,0.258,0.374,81,1.402,1.541,1.488,0.091,0.366,0.219,0.415,105,1,0,0,3
1.258,1.619,1.679,0.082,0.313,0.239,0.448,57,2.054,0.957,1.089,0.027,0.618,0.195,0.187,103,0,0,1,0
1.16,1.651,1.419,0.087,0.262,0.253,0.485,75,1.603,1.326,1.656,0.098,0.52,0.21,0.27,75,0,0,1,0
1.124,0.836,1.832,0.097,0.375,0.345,0.28,70,0.892,1.583,1.922,0.082,0.248,0.251,0.501,60,1,0,0,3
1.647,1.039,1.505,0.057,0.459,0.337,0.204,76,1.301,1.221,1.855,0.185,0.336,0.342,0.322,63,0,0,1,0
1.313,1.606,1.652,0.092,0.367,0.121,0.512,84,1.344,1.029,1.408,0.053,0.464,0.25,0.286,79,0,0,1,0
0.897,1.345,1.768,0.026,0.238,0.297,0.465,69,1.392,1.577,1.929,0.099,0.291,0.336,0.373,16,0,0,1,0
1.044,1.414,2.217,0.092,0.299,0.299,0.401,51,1.107,1.308,2.256,0.113,0.277,0.363,0.36,73,0,1,0,1
1.121,1.452,2.157,0.091,0.315,0.206,0.479,70,1.154,1.169,1.715,0.029,0.374,0.29,0.337,67,1,0,0,3
0.959,1.457,1.506,0.072,0.223,0.333,0.444,88,1.725,1.035,1.428,0.059,0.628,0.119,0.253,94,0,0,1,0
2.324,0.94,1.673,0.069,0.603,0.178,0.219,82,0.815,1.672,1.511,0.136,0.239,0.236,0.525,74,1,0,0,3
1.215,1.758,2.582,0.083,0.217,0.294,0.489,68,1.374,1.203,2.04,0.077,0.437,0.237,0.326,116,0,1,0,1
0.416,0.625,1.545,0.013,0.153,0.365,0.482,16,1.37,0.779,1.46,0.06,0.561,0.221,0.218,85,0,0,1,0
0.923,1.21,1.424,0.077,0.241,0.41,0.349,46,1.343,0.998,1.461,0.094,0.44,0.27,0.289,82,0,0,1,0
1.326,1.392,2.122,0.095,0.362,0.258,0.38,67,1.448,1.6,2.032,0.116,0.281,0.428,0.291,70,1,0,0,3
1.883,1.589,1.091,0.049,0.49,0.149,0.361,85,1.544,1.375,1.193,0.099,0.432,0.213,0.355,93,1,0,0,3
1.073,1.743,1.565,0.256,0.181,0.27,0.549,32,0.638,0.628,1.479,0,0.372,0.266,0.362,4,0,0,1,0
1.708,1.119,0.922,0.005,0.562,0.236,0.202,97,1.361,1.186,1.208,0.088,0.447,0.176,0.377,90,1,0,0,3
1.459,1.349,0.976,0.009,0.332,0.277,0.391,99,1.189,1.164,0.953,0.024,0.396,0.219,0.385,87,0,0,1,0
1.745,1.037,1.203,0.016,0.636,0.092,0.272,109,1.423,1.058,1.069,0.053,0.475,0.26,0.265,86,0,1,0,1
1.049,1.432,1.37,0.118,0.24,0.325,0.436,88,0.714,1.244,0.882,0.053,0.185,0.316,0.499,80,0,1,0,1
1.225,1.317,0.99,0,0.364,0.255,0.382,84,1.628,0.93,1.2,0.051,0.496,0.275,0.228,21,0,0,1,0
1.158,1.342,0.851,0.014,0.338,0.23,0.433,96,1.207,1.331,0.908,0.04,0.373,0.213,0.414,88,1,0,0,3
1.223,1.57,1.086,0.046,0.305,0.235,0.459,83,0.811,1.672,1.289,0.036,0.19,0.204,0.607,82,0,0,1,0
1.421,1.587,0.978,0.025,0.379,0.2,0.421,85,1.47,1.136,1.034,0.006,0.484,0.257,0.259,92,0,1,0,1
1.218,1.131,1.14,0.046,0.409,0.255,0.336,94,1.4,1.292,0.871,0.022,0.407,0.238,0.355,89,1,0,0,3
1.364,1.141,2.132,0.097,0.416,0.311,0.273,90,1.508,1.185,2.273,0.218,0.474,0.27,0.256,99,1,0,0,3
0.683,0.711,2.719,0.365,0.4,0.282,0.317,17,1.21,1.355,2.835,0.153,0.336,0.276,0.387,68,1,0,0,3
1.224,0.922,2.441,0.137,0.444,0.35,0.206,21,1.56,1.285,1.871,0.148,0.431,0.231,0.338,97,0,1,0,1
1.328,1.208,2.404,0.085,0.421,0.269,0.309,72,1.284,0.744,2.105,0.079,0.489,0.302,0.209,77,0,0,1,0
1.187,1.44,2.476,0.246,0.333,0.244,0.423,65,1.409,1.498,2.7,0.145,0.324,0.239,0.438,68,1,0,0,3
1.373,0.972,2.391,0.081,0.524,0.205,0.27,86,1.128,1.132,2.244,0.134,0.378,0.131,0.491,25,1,0,0,3
0.893,1.505,1.756,0.148,0.159,0.379,0.461,15,1.891,0.717,2.064,0.126,0.565,0.291,0.144,105,0,1,0,1
0.817,1.05,2.64,0.176,0.274,0.337,0.389,65,1.005,1.189,2.302,0.079,0.353,0.209,0.438,66,1,0,0,3
1.007,1.403,2.571,0.156,0.266,0.308,0.426,51,0.996,1.144,2.388,0.115,0.343,0.27,0.387,54,0,0,1,0
1.45,1.208,2.518,0.216,0.462,0.261,0.277,75,1.484,1.515,2.975,0.344,0.395,0.222,0.384,57,0,0,1,0
1.197,1.842,2.12,0.111,0.375,0.046,0.578,53,1.811,1.205,1.83,0.113,0.563,0.165,0.272,99,0,0,1,0
1.134,1.523,2.405,0.088,0.274,0.389,0.337,43,1.663,0.702,1.995,0.091,0.556,0.317,0.127,121,0,0,1,0
1.442,1.693,1.424,0.079,0.342,0.174,0.485,75,1.333,1.581,1.614,0.098,0.385,0.248,0.367,72,0,0,1,0
1.788,1.621,1.654,0.071,0.438,0.06,0.502,22,1.642,1.02,1.646,0.127,0.583,0.265,0.152,16,0,0,1,0
1.261,1.537,1.804,0.118,0.261,0.29,0.449,77,1.082,1.151,2.234,0.047,0.304,0.351,0.346,86,1,0,0,3
1.373,1.284,1.892,0.183,0.415,0.228,0.357,82,1.228,1.398,1.744,0.101,0.325,0.281,0.394,83,1,0,0,3
0.816,1.751,1.767,0.164,0.235,0.21,0.555,80,1.275,1.02,1.958,0.136,0.472,0.188,0.34,54,0,0,1,0
1.142,1.283,1.491,0.095,0.338,0.244,0.418,83,1.043,1.335,1.805,0.183,0.302,0.224,0.475,87,1,0,0,3
0.895,1.427,1.475,0.063,0.374,0.134,0.492,79,1.356,1.304,1.85,0.085,0.374,0.321,0.306,94,1,0,0,3
1.424,1.289,1.853,0.262,0.363,0.219,0.419,23,1.507,2.255,1.963,0.072,0.202,0.262,0.536,58,1,0,0,3
1.461,1.397,1.852,0.072,0.425,0.219,0.356,57,1.196,1.446,1.886,0.156,0.243,0.419,0.338,58,0,1,0,1
1.337,1.329,2.365,0.086,0.331,0.292,0.377,99,1.164,1.492,2.385,0.105,0.298,0.225,0.477,69,0,0,1,0
1.569,1.745,1.378,0.19,0.284,0.277,0.44,66,1.854,1.117,1.319,0.032,0.529,0.177,0.294,79,0,0,1,0
1.541,1.611,1.28,0.093,0.38,0.225,0.395,76,1.533,1.563,1.608,0.047,0.409,0.2,0.392,82,1,0,0,3
0.978,1.107,2.346,0.093,0.325,0.28,0.395,74,0.932,1.396,2.377,0.115,0.25,0.292,0.458,70,1,0,0,3
2.012,1.098,1.247,0.039,0.534,0.296,0.17,121,2.223,1.052,1.421,0.091,0.668,0.123,0.209,106,0,1,0,1
1.905,1.136,1.632,0.027,0.623,0.152,0.226,98,0.886,1.429,1.777,0.092,0.249,0.278,0.474,97,0,1,0,1
1.55,1.412,1.281,0.048,0.438,0.268,0.294,92,2.319,0.935,1.324,0.027,0.649,0.171,0.18,113,1,0,0,3
1.305,1.771,2.341,0.103,0.333,0.22,0.447,86,1.163,1.502,3,0,0.29,0.36,0.35,15,0,1,0,1
1.769,1.199,1.219,0.09,0.509,0.248,0.243,77,1.143,1.737,1.231,0.026,0.284,0.192,0.524,62,0,1,0,1
1.146,1.583,1.892,0.11,0.311,0.247,0.442,79,0.862,1.64,2.111,0.134,0.113,0.308,0.579,14,1,0,0,3
1.3,1.59,1.977,0.08,0.319,0.202,0.479,87,0.887,1.999,2.379,0.267,0.187,0.194,0.618,41,0,0,1,0
1.338,1.221,2.213,0,0.366,0.381,0.254,17,1.088,1.564,2.034,0.175,0.292,0.262,0.447,56,0,1,0,1
1.089,1.31,1.666,0.141,0.346,0.281,0.373,81,1.044,1.354,1.872,0.137,0.41,0.19,0.4,82,1,0,0,3
1.852,1.914,1.911,0.202,0.327,0.203,0.47,18,1.168,1.582,1.962,0.273,0.323,0.152,0.525,12,1,0,0,3
1.179,1.275,1.823,0.112,0.37,0.244,0.386,51,0.796,1.078,2.117,0.025,0.318,0.268,0.414,62,1,0,0,3
2.485,1.12,1.777,0.086,0.662,0.191,0.148,122,1.153,1.651,2.826,0.143,0.266,0.192,0.542,83,1,0,0,3
1.092,1.629,1.528,0,0.322,0.153,0.525,95,1.183,1.643,1.338,0.032,0.293,0.249,0.458,85,1,0,0,3
1.779,0.716,1.509,0.067,0.61,0.224,0.166,129,1.403,0.896,1.342,0.047,0.512,0.237,0.251,79,1,0,0,3
1.501,1.28,1.762,0.047,0.434,0.206,0.36,122,1.237,1.743,1.612,0.125,0.326,0.189,0.484,83,0,0,1,0
1.066,1.503,1.329,0.002,0.306,0.155,0.539,82,1.288,1.472,1.305,0.064,0.341,0.255,0.404,85,0,1,0,1
2.094,0.942,1.284,0.045,0.606,0.163,0.232,113,0.986,1.442,1.615,0.022,0.227,0.275,0.498,90,0,1,0,1
1.213,1.087,1.405,0.119,0.424,0.238,0.338,99,1.283,1.341,1.475,0.007,0.343,0.253,0.404,97,1,0,0,3
0.94,1.623,1.181,0.049,0.254,0.272,0.474,96,1.05,1.723,1.569,0.043,0.189,0.281,0.53,94,0,0,1,0
1.553,1.299,1.496,0.082,0.397,0.328,0.275,103,1.315,1.122,1.476,0.099,0.402,0.289,0.309,111,1,0,0,3
1.326,1.848,1.599,0.113,0.284,0.22,0.496,102,1.548,1.208,1.474,0.03,0.443,0.246,0.31,93,0,0,1,0
1.111,1.219,1.576,0.073,0.318,0.258,0.424,80,1.362,1.2,1.391,0.022,0.423,0.282,0.295,105,0,0,1,0
1.543,1.39,1.588,0.102,0.388,0.264,0.349,98,1.331,1.363,1.953,0.106,0.321,0.353,0.326,81,0,1,0,1
1.279,1.356,1.629,0.079,0.41,0.234,0.356,107,1.294,1.039,1.282,0.096,0.424,0.296,0.279,104,0,1,0,1
1.425,1.027,1.623,0.063,0.497,0.194,0.309,102,1.24,1.324,1.53,0.048,0.36,0.282,0.358,103,1,0,0,3
0.994,1.181,1.205,0.06,0.275,0.321,0.404,80,1.267,1.383,1.065,0.031,0.317,0.314,0.369,87,0,0,1,0
1.377,1.161,1.534,0.11,0.392,0.282,0.325,104,1.543,1.701,1.184,0.094,0.378,0.124,0.499,75,1,0,0,3
1.092,1.19,0.964,0.002,0.305,0.294,0.4,45,1.175,1.443,1.912,0.075,0.292,0.325,0.383,107,1,0,0,3
1.33,1.161,1.093,0.101,0.426,0.307,0.266,96,1.32,1.286,0.908,0.002,0.353,0.371,0.276,46,0,1,0,1
1.039,1.439,1.917,0.158,0.254,0.331,0.416,86,1.14,1.387,1.743,0.137,0.305,0.301,0.393,89,0,1,0,1
0.944,1.568,1.274,0.103,0.236,0.258,0.505,74,1.058,1.504,1.709,0.096,0.248,0.253,0.499,103,0,1,0,1
1.264,1.134,1.261,0.158,0.467,0.117,0.416,28,0.746,1.432,1.194,0.234,0.213,0.295,0.492,33,1,0,0,3
1.377,1.301,1.417,0.117,0.35,0.324,0.326,88,1.49,1.372,1.517,0.091,0.395,0.224,0.381,86,1,0,0,3
1.298,1.794,1.499,0.071,0.262,0.143,0.596,82,1.315,1.107,1.474,0.066,0.421,0.219,0.36,88,0,0,1,0
1.401,1.029,1.427,0.028,0.482,0.265,0.254,93,1.321,1.209,1.42,0.096,0.386,0.305,0.309,101,1,0,0,3
1.327,0.855,1.17,0.137,0.571,0.182,0.248,39,1.347,1.043,1.183,0.038,0.472,0.267,0.261,106,0,0,1,0
1.312,1.312,1.549,0.08,0.368,0.26,0.371,98,1.72,1.372,1.267,0.007,0.401,0.233,0.366,87,0,1,0,1
1.18,1.546,1.864,0.156,0.233,0.341,0.427,76,1.985,1.166,1.319,0.001,0.508,0.285,0.207,38,0,1,0,1
1.16,1.264,1.914,0.124,0.278,0.316,0.407,84,1.339,1.313,1.862,0.08,0.329,0.31,0.361,88,0,1,0,1
1.23,1.589,2.435,0.11,0.273,0.223,0.504,67,1.291,1.498,2.411,0.201,0.278,0.305,0.417,71,1,0,0,3
2.27,1.378,1.538,0.089,0.478,0.264,0.257,97,1.556,1.127,1.832,0.069,0.463,0.279,0.259,83,0,1,0,1
1.041,1.183,2.17,0.131,0.338,0.291,0.372,76,1.712,1.349,1.707,0.085,0.374,0.352,0.274,78,0,0,1,0
1.144,1.442,1.89,0.037,0.278,0.326,0.396,70,1.137,1.395,1.691,0.102,0.315,0.325,0.36,71,1,0,0,3
1.765,1.275,1.607,0.13,0.526,0.21,0.264,71,1.447,1.514,1.542,0.035,0.317,0.258,0.425,78,1,0,0,3
1.1,1.717,1.462,0.091,0.34,0.26,0.4,72,1.233,1.533,1.791,0.143,0.29,0.262,0.448,81,1,0,0,3
1.279,0.925,1.444,0.027,0.406,0.306,0.288,81,1.508,1.109,1.553,0.09,0.427,0.197,0.377,82,1,0,0,3
1.181,1.403,2.353,0.177,0.349,0.167,0.484,67,1.554,1.495,1.811,0.1,0.397,0.253,0.35,67,1,0,0,3
0.995,1.536,2.081,0.114,0.294,0.288,0.418,19,0.93,1.266,1.907,0.022,0.36,0.135,0.505,47,1,0,0,3
1.349,1.418,1.319,0.061,0.304,0.309,0.387,87,1.518,1.191,1.783,0.102,0.459,0.185,0.356,87,0,0,1,0
1.307,1.261,1.804,0.302,0.188,0.559,0.253,24,1.707,1.449,1.918,0.048,0.472,0.14,0.388,75,0,0,1,0
2.089,1.042,2.229,0.052,0.529,0.413,0.058,17,1.872,0.839,2.744,0.091,0.62,0.252,0.129,16,0,1,0,1
1.661,1.565,2.311,0.055,0.422,0.099,0.478,20,1.221,1.587,1.958,0.078,0.315,0.269,0.416,37,1,0,0,3
0.944,1.334,3.236,0.113,0.333,0.161,0.506,59,1.281,1.602,2.174,0.15,0.335,0.217,0.448,91,0,0,1,0
1.836,1.294,1.081,0.046,0.495,0.224,0.282,105,1.664,0.911,2.258,0.222,0.47,0.422,0.108,22,1,0,0,3
1.829,0.71,1.725,0.079,0.647,0.23,0.122,73,1.399,1.755,1.878,0.058,0.293,0.29,0.417,64,1,0,0,3
1.568,1.941,2.138,0.081,0.248,0.24,0.511,54,1.27,1.882,1.774,0.163,0.214,0.224,0.562,40,0,0,1,0
1.179,0.904,2.471,0.149,0.44,0.308,0.251,58,0.979,1.248,2.373,0.118,0.238,0.323,0.439,66,1,0,0,3
1.21,1.471,2.527,0.266,0.359,0.197,0.443,58,1.039,1.019,2.755,0.28,0.298,0.39,0.311,55,0,1,0,1
0.565,1.099,1.634,0.134,0.153,0.219,0.628,10,1.052,0.977,2.103,0.156,0.346,0.296,0.358,76,0,0,1,0
0.979,1.395,2.449,0.197,0.306,0.223,0.47,59,1.145,1.506,1.832,0.128,0.29,0.23,0.48,51,0,0,1,0
1.279,1.715,1.631,0.109,0.319,0.249,0.432,97,1.387,1.469,1.399,0.022,0.341,0.28,0.378,87,0,1,0,1
1.498,1.504,2.304,0.129,0.406,0.186,0.408,108,0.925,1.257,2.601,0.044,0.282,0.238,0.479,55,1,0,0,3
1.395,1.151,1.961,0.107,0.483,0.174,0.342,64,1.213,0.958,1.981,0.075,0.463,0.235,0.301,64,0,0,1,0
1.052,1.224,1.659,0.19,0.321,0.339,0.34,98,1.528,1.562,1.721,0.157,0.356,0.35,0.294,57,0,1,0,1
1.112,1.674,1.776,0.082,0.282,0.184,0.534,76,1.812,1.126,1.593,0.106,0.504,0.215,0.281,68,1,0,0,3
1.336,1.144,2.104,0.056,0.433,0.298,0.268,73,1.547,1.246,1.366,0.065,0.491,0.187,0.321,72,0,1,0,1
1.484,1.218,1.844,0.16,0.384,0.293,0.323,75,1.206,1.86,1.976,0.111,0.258,0.206,0.536,54,1,0,0,3
1.241,1.324,1.911,0.137,0.35,0.254,0.396,116,1.314,1.036,1.731,0.131,0.459,0.233,0.308,80,0,0,1,0
0.879,1.157,1.64,0.085,0.31,0.263,0.427,81,1.099,1.348,1.903,0.111,0.259,0.315,0.426,83,0,1,0,1
1.206,1.515,2.055,0.123,0.335,0.275,0.39,69,1.279,1.516,1.616,0.296,0.408,0.126,0.466,20,1,0,0,3
1.83,1.086,1.866,0.153,0.532,0.228,0.239,80,1.195,1.835,1.598,0.062,0.27,0.178,0.552,81,1,0,0,3
0.985,0.923,1.727,0.045,0.388,0.338,0.274,34,0.695,1.778,2.129,0.078,0.133,0.088,0.779,18,1,0,0,3
1.302,1.19,1.555,0.119,0.425,0.246,0.329,80,1.154,1.397,1.672,0.11,0.34,0.284,0.376,87,1,0,0,3
1.195,1.641,1.551,0.213,0.229,0.243,0.528,68,0.96,1.34,1.903,0.083,0.362,0.317,0.321,39,0,0,1,0
1.391,1.538,1.974,0.022,0.349,0.226,0.425,44,1.298,1.117,1.433,0.124,0.387,0.277,0.337,85,0,0,1,0
1.345,1.207,1.829,0.09,0.354,0.309,0.336,81,1.314,1.473,1.458,0.073,0.347,0.235,0.418,91,1,0,0,3
1.818,1.404,1.447,0.073,0.541,0.215,0.244,91,1.336,1.669,1.344,0.061,0.296,0.165,0.538,71,1,0,0,3
1.682,1.25,1.429,0.086,0.418,0.255,0.328,80,1.43,1.549,1.679,0.042,0.334,0.273,0.393,76,0,1,0,1
1.858,1.301,1.414,0.079,0.424,0.265,0.311,66,1.623,1.855,1.328,0.08,0.374,0.22,0.406,64,1,0,0,3
1.303,1.929,1.275,0.126,0.228,0.252,0.52,61,1.846,2.206,1.209,0,0.331,0.034,0.634,15,1,0,0,3
1.321,1.394,1.034,0.075,0.269,0.328,0.403,84,1.382,1.261,0.9,0.05,0.313,0.367,0.32,82,0,0,1,0
1.756,1.475,1.322,0.103,0.439,0.198,0.363,74,1.306,2.019,1.398,0.087,0.234,0.228,0.538,63,1,0,0,3
1.134,1.921,1.308,0.045,0.2,0.171,0.629,37,1.776,1.792,0.826,0.067,0.386,0.252,0.361,83,0,0,1,0
1.705,1.237,1.103,0.069,0.492,0.211,0.297,74,1.537,1.952,1.43,0.204,0.325,0.283,0.393,63,1,0,0,3
1.428,1.343,1.605,0.107,0.344,0.346,0.31,84,1.292,1.819,1.416,0.121,0.279,0.248,0.473,67,1,0,0,3
1.521,1.418,1.344,0.06,0.489,0.163,0.348,63,2.188,1.526,0.905,0.093,0.581,0.169,0.25,61,1,0,0,3
1.376,1.646,1.631,0.099,0.337,0.293,0.369,67,1.516,2.252,1.209,0.034,0.296,0.203,0.501,78,1,0,0,3
1.677,1.328,1.799,0.131,0.483,0.237,0.28,71,1.237,1.768,2.074,0.079,0.241,0.228,0.531,64,0,1,0,1
1.182,1.17,2.095,0.071,0.321,0.275,0.403,71,1.442,1.502,1.977,0.106,0.364,0.243,0.392,71,0,0,1,0
0.753,0.878,2.147,0.071,0.272,0.363,0.365,60,0.838,1.192,1.35,0.023,0.165,0.359,0.476,37,1,0,0,3
1.657,1.512,2.327,0.136,0.456,0.15,0.394,62,1.692,1.796,1.978,0.053,0.406,0.226,0.369,58,0,0,1,0
1.18,1.147,1.854,0.199,0.361,0.259,0.381,68,1.741,1.044,2.117,0.106,0.518,0.267,0.215,95,0,0,1,0
1.274,1.174,2.29,0.238,0.355,0.36,0.285,93,1.272,1.049,2.301,0.221,0.448,0.283,0.269,99,0,1,0,1
1.46,0.946,1.825,0.075,0.463,0.288,0.249,105,1.189,0.78,1.935,0.212,0.35,0.449,0.201,15,1,0,0,3
0.868,1.195,2.331,0.178,0.326,0.224,0.45,58,1.273,1.168,2.389,0.29,0.469,0.152,0.379,69,0,0,1,0
0.179,1.652,2.179,0,0.06,0.194,0.746,9,1.147,0.953,1.225,0,0.405,0.333,0.261,16,0,0,1,0
1.448,1.448,2.766,0.003,0.294,0.417,0.288,9,1.251,1.427,2.011,0.142,0.241,0.229,0.53,20,1,0,0,3
1.179,1.188,1.721,0.095,0.318,0.357,0.325,19,1.405,1.553,1.614,0,0.225,0.431,0.345,13,0,0,1,0
1.577,1.17,2.305,0.073,0.475,0.248,0.276,110,1.692,1.281,2.158,0.027,0.405,0.34,0.255,69,1,0,0,3
1.688,1.149,1.99,0.19,0.487,0.216,0.297,99,1.686,2.37,2.333,0.086,0.294,0.265,0.441,16,1,0,0,3
1.022,0.889,2.098,0.103,0.215,0.59,0.195,10,1.633,1.632,2.26,0.191,0.259,0.274,0.467,12,0,1,0,1
1.41,1.492,1.518,0.093,0.374,0.223,0.403,104,1.7,1.156,2.086,0.073,0.471,0.287,0.242,83,0,0,1,0
2.22,1.203,1.827,0.094,0.544,0.215,0.241,104,0.978,2.297,2.17,0.136,0.056,0.506,0.438,9,1,0,0,3
0.748,0.555,1.578,0,0.317,0.558,0.125,9,0.208,1.75,1.208,0,0,0.208,0.792,5,1,0,0,3
1.633,1.622,2.946,0.137,0.346,0.329,0.325,21,1.49,1.409,2.704,0.133,0.403,0.338,0.259,20,1,0,0,3
1.076,1.435,1.813,0.023,0.252,0.282,0.466,76,1.972,1.168,1.531,0.052,0.591,0.178,0.232,118,1,0,0,3
1.608,0.815,1.614,0.074,0.491,0.328,0.181,33,0.491,1.636,2.576,0,0.285,0,0.715,5,1,0,0,3
1.418,1.35,1.549,0.074,0.408,0.232,0.36,97,1.104,2.182,1.182,0.161,0.243,0.096,0.661,17,1,0,0,3
2.128,1.299,2.122,0.109,0.619,0.157,0.224,93,1.541,1.299,1.395,0.081,0.369,0.266,0.366,79,0,1,0,1
1.369,0.816,1.429,0.045,0.472,0.296,0.231,75,1.307,0.736,1.342,0.103,0.386,0.349,0.265,29,1,0,0,3
1.412,1.758,2.788,0,0.624,0,0.376,5,1.259,1.505,2.146,0.067,0.379,0.125,0.496,25,1,0,0,3
1.14,1.68,1.658,0.142,0.288,0.309,0.404,15,0.998,1.221,1.837,0.161,0.285,0.344,0.371,80,0,1,0,1
0.569,1.136,2.325,0.022,0.169,0.394,0.437,11,1.629,1.119,1.827,0.099,0.467,0.33,0.204,104,0,1,0,1
1.461,0.378,1.088,0,0.509,0.458,0.033,15,1.187,1.879,1.752,0.101,0.303,0.215,0.482,33,1,0,0,3
